x,y
8.43E-05,-0.000519507
9.11E-05,-0.00171383
8.51E-05,0.001247721
7.86E-05,0.000157356
8.66E-05,0.000721707
8.99E-05,0.00093698
8.67E-05,-0.000273597
9.38E-05,0.001116646
9.31E-05,0.001161563
9.47E-05,-3.65E-05
8.66E-05,0.00136841
9.78E-05,-0.00022382
8.81E-05,-0.000171465
9.35E-05,3.02E-05
9.60E-05,-0.000182607
7.29E-05,-0.001923297
7.51E-05,-0.001922554
7.35E-05,-0.000875191
7.66E-05,0.000102637
7.43E-05,-0.001860838
7.83E-05,-0.001840337
8.92E-05,-0.001733112
6.70E-05,-0.000368407
7.79E-05,0.000258179
6.67E-05,-0.001956409
7.34E-05,-0.001792669
6.74E-05,-0.000695694
7.57E-05,-0.002102384
8.27E-05,-0.00199939
7.54E-05,0.00103305
7.92E-05,0.001188118
8.52E-05,-0.001969303
6.05E-05,-0.001003106
6.80E-05,-0.000184182
6.78E-05,-0.000140829
6.43E-05,-0.001023004
6.42E-05,-0.000997917
6.44E-05,-0.001952969
6.59E-05,-0.001894403
7.73E-05,-0.000535
7.75E-05,-0.000550029
7.12E-05,-0.001788711
7.33E-05,-0.001781742
8.37E-05,-0.000237656
5.88E-05,-0.000640418
6.09E-05,-0.000608596
6.14E-05,-0.000642402
7.35E-05,-0.000539587
7.52E-05,-0.002087674
8.77E-05,-0.000306307
8.80E-05,-0.000313553
8.20E-05,-0.00198674
8.97E-05,-0.000248054
8.64E-05,-0.001922065
8.76E-05,-0.001937507
5.05E-05,0.001268461
6.91E-05,-3.31E-05
7.07E-05,3.19E-05
5.80E-05,-0.002033168
7.36E-05,-0.000605096
7.53E-05,-0.000550257
7.83E-05,-0.000395591
6.75E-05,-0.00217799
7.16E-05,-0.002090404
8.00E-05,-0.000395737
9.98E-05,-7.11E-05
6.31E-05,-0.000811843
6.85E-05,-0.000749082
7.15E-05,-0.000440017
7.64E-05,-0.000379504
7.67E-05,-0.000388709
7.89E-05,-0.000350333
7.54E-05,-0.002014253
8.38E-05,-0.000302936
8.35E-05,-0.000290089
8.53E-05,-0.000234447
9.05E-05,-0.000162718
8.73E-05,-0.001880358
8.66E-05,-0.000776328
8.91E-05,-0.000738694
9.56E-05,-0.000682455
9.62E-05,-0.00064114
6.74E-05,0.00141597
6.32E-05,-0.005381873
7.27E-05,-0.005218174
7.49E-05,-0.005192606
7.74E-05,-0.005158986
6.30E-05,-0.005389914
8.04E-05,-0.005153815
8.06E-05,-0.005151328
8.44E-05,-0.005089579
6.29E-05,-0.005436817
6.52E-05,-0.003767096
6.52E-05,-0.005412832
6.97E-05,-0.005332937
6.87E-05,-0.005355525
7.62E-05,-0.00522102
7.59E-05,-0.005226339
9.62E-05,-0.007061582
8.10E-05,-0.005147955
8.34E-05,-0.005106122
8.32E-05,-0.005109846
8.15E-05,-0.005138853
8.61E-05,-0.005064778
6.36E-05,-0.003798358
6.24E-05,-0.003822748
8.49E-05,-0.002731169
7.60E-05,-0.004424003
8.27E-05,-0.00462836
7.23E-05,-0.004331844
9.86E-05,-0.005003506
7.55E-05,-0.004436527
7.73E-05,-0.002662515
7.75E-05,-0.002665764
6.61E-05,-0.00427429
8.37E-05,-0.002729323
7.50E-05,-0.004449533
9.70E-05,-0.003013228
7.53E-05,-0.002641623
8.16E-05,-0.002694965
9.46E-05,-0.002976788
7.37E-05,-0.002627855
7.83E-05,-0.002667154
9.43E-05,-0.002976842
5.81E-05,-0.006578242
6.39E-05,-0.004007464
6.39E-05,-0.006490931
6.30E-05,-0.006550914
7.08E-05,-0.006437935
7.27E-05,-0.006432766
5.43E-05,-0.007536934
6.90E-05,-0.00741597
5.81E-05,-0.004145108
6.30E-05,-0.004053249
6.51E-05,-0.004036708
6.51E-05,-0.006557733
6.70E-05,-0.006566635
7.18E-05,-0.00649668
7.60E-05,-0.009021912
7.57E-05,-0.006485568
6.08E-05,-0.007539478
6.58E-05,-0.007483801
8.27E-05,-0.006421372
6.88E-05,-0.007427563
8.52E-05,-0.006394531
8.76E-05,-0.006377432
7.06E-05,-0.005283768
7.34E-05,-0.005235151
7.62E-05,-0.005192895
9.08E-05,-0.004952528
4.80E-05,-0.009051595
5.00E-05,-0.009115267
5.64E-05,-0.009184909
6.34E-05,-0.009116314
6.70E-05,-0.00402695
4.74E-05,-0.007635422
7.08E-05,-0.009136122
7.28E-05,-0.009115639
5.39E-05,-0.007690239
7.52E-05,-0.00652296
8.20E-05,-0.006459571
8.64E-05,-0.006428845
7.27E-05,-0.00740672
7.24E-05,-0.007424432
8.76E-05,-0.00890226
9.13E-05,-0.008800823
6.93E-05,-0.005332038
7.86E-05,-0.007302175
7.14E-05,-0.00530234
8.07E-05,-0.007282107
7.57E-05,-0.005206048
7.83E-05,-0.005166279
7.82E-05,-0.005171405
8.69E-05,-0.007168148
8.03E-05,-0.005143097
9.19E-05,-0.007094255
8.56E-05,-0.005056966
7.38E-05,-0.007436066
7.93E-05,-0.005172931
8.15E-05,-0.005140605
8.80E-05,-0.005020906
6.12E-05,-0.005527514
6.47E-05,-0.005448936
6.97E-05,-0.005370917
7.04E-05,-0.005341329
7.84E-05,-0.007380767
8.12E-05,-0.00732629
8.03E-05,-0.007362803
8.66E-05,-0.007224096
8.04E-05,-0.005175435
8.91E-05,-0.007184876
9.56E-05,-0.007057877
8.90E-05,-0.005018493
9.59E-05,-0.004895031
8.48E-05,-0.005105224
6.97E-05,-0.003037596
7.25E-05,-0.003001892
7.57E-05,-0.002959384
7.53E-05,-0.002966412
7.57E-05,-0.005291116
7.78E-05,-0.002934381
7.14E-05,-0.003685676
6.96E-05,-0.003721342
8.48E-05,-0.002845295
7.39E-05,-0.003647973
8.15E-05,-0.003523986
8.49E-05,-0.003476194
5.84E-05,-0.002129749
6.09E-05,-0.002089171
7.27E-05,-0.003670813
7.64E-05,-0.003608218
8.48E-05,-0.003477183
8.79E-05,-0.003435183
7.25E-05,-0.003015044
7.61E-05,-0.002961745
7.58E-05,-0.002967664
8.44E-05,-0.002854765
7.51E-05,-0.003634211
8.83E-05,-0.002787036
8.55E-05,-0.003470405
8.04E-05,-0.002910381
8.06E-05,-0.002907926
8.34E-05,-0.002871748
8.31E-05,-0.002875434
9.51E-05,-0.003336366
8.61E-05,-0.002825477
5.78E-05,-0.004034354
5.76E-05,-0.004032706
6.23E-05,-0.00393725
6.70E-05,-0.003889804
6.10E-05,-0.003934359
8.52E-05,-0.005032675
7.86E-05,-0.005119293
7.27E-05,-0.005200122
7.24E-05,-0.005203558
8.07E-05,-0.005086894
8.69E-05,-0.005003593
9.19E-05,-0.004922402
4.29E-05,-0.003394513
5.27E-05,-0.00295661
5.57E-05,-0.002313336
7.16E-05,-0.003054916
7.84E-05,-0.00298874
8.12E-05,-0.002951983
4.76E-05,-0.003121901
8.03E-05,-0.002950345
8.66E-05,-0.002876663
7.57E-05,-0.0036449
7.53E-05,-0.003647406
8.04E-05,-0.003584739
7.27E-05,-0.003017396
7.29E-05,-0.003017506
8.91E-05,-0.002825295
8.48E-05,-0.003502752
9.56E-05,-0.002743791
8.90E-05,-0.003452177
9.59E-05,-0.003361415
6.55E-05,-0.003881758
6.74E-05,-0.003868739
5.80E-05,-0.004218385
6.44E-05,-0.004179951
6.59E-05,-0.004206173
4.80E-05,-0.0042652
5.00E-05,-0.004220533
5.88E-05,-0.00398035
6.14E-05,-0.00392928
6.09E-05,-0.003940873
7.23E-05,-0.001719887
4.57E-05,-0.00433531
7.35E-05,-0.00384021
6.10E-05,-0.00266155
6.29E-05,-0.002638347
6.43E-05,-0.002609555
6.46E-05,-0.001806633
6.46E-05,-0.00424557
4.43E-05,-0.00438434
5.07E-05,-0.004242755
5.63E-05,-0.004081564
6.34E-05,-0.003954499
7.15E-05,-0.003866609
7.67E-05,-0.003843182
8.00E-05,-0.003832695
7.24E-05,-0.002031304
8.39E-05,-0.003834366
8.35E-05,-0.003836134
7.73E-05,-0.001981338
8.63E-05,-0.001873747
9.56E-05,-0.0048666
6.42E-05,-0.00260722
6.72E-05,-0.001708133
7.08E-05,-0.001647446
7.27E-05,-0.00163344
7.64E-05,-0.003846497
7.89E-05,-0.003839087
9.05E-05,-0.003824154
8.41E-05,-0.001899289
6.05E-05,-0.002658555
6.85E-05,-0.002597615
7.22E-05,-0.003893988
6.61E-05,-0.002072277
7.71E-05,-0.003867169
7.34E-05,-0.001989165
7.34E-05,-0.001989169
8.19E-05,-0.003853708
7.52E-05,-0.001961605
7.51E-05,-0.001961006
8.53E-05,-0.003839292
7.70E-05,-0.001937488
8.45E-05,-0.001867653
8.63E-05,-0.005020489
9.62E-05,-0.004860328
6.31E-05,-0.00261071
5.55E-05,-0.001892413
6.46E-05,-0.001705468
6.45E-05,-0.001701647
5.75E-05,-0.002178475
7.41E-05,-0.003894388
7.90E-05,-0.001914347
7.88E-05,-0.001914307
8.08E-05,-0.001890951
9.56E-05,-0.003830809
9.58E-05,-0.003828771
8.63E-05,-0.002849325
7.85E-05,-0.00191467
5.72E-05,-0.002720682
5.89E-05,-0.002687479
6.73E-05,-0.001641246
6.02E-05,-0.002132649
7.07E-05,-0.00393815
7.27E-05,-0.00393331
6.67E-05,-0.002031002
7.63E-05,-0.003887246
7.59E-05,-0.003896733
7.13E-05,-0.001978697
7.76E-05,-0.001916414
8.25E-05,-0.00187021
9.21E-05,-0.003852024
6.93E-05,-0.003033886
8.34E-05,-0.001855704
7.62E-05,-0.002960687
7.57E-05,-0.00296357
7.83E-05,-0.00293192
7.82E-05,-0.002933191
9.08E-05,-0.002767318
9.62E-05,-0.0027171
6.98E-05,-0.001980277
7.20E-05,-0.001959896
7.45E-05,-0.001938679
7.14E-05,-0.003007362
8.03E-05,-0.002906619
7.37E-05,-0.001942737
7.33E-05,-0.001945101
7.75E-05,-0.00191126
8.79E-05,-0.001817261
7.93E-05,-0.002915246
8.15E-05,-0.002888063
8.56E-05,-0.002839468
8.80E-05,-0.002791075
8.22E-05,-0.001865518
8.04E-05,-0.002900592
8.89E-05,-0.002776274
9.59E-05,-0.002699352
6.50E-05,-0.00412102
6.49E-05,-0.004120246
9.46E-05,-0.004871565
6.74E-05,-0.004421487
6.62E-05,-0.005782387
6.82E-05,-0.005810819
7.31E-05,-0.004471899
7.32E-05,-0.004488601
8.09E-05,-0.006085012
8.45E-05,-0.006180046
9.46E-05,-0.006436705
9.44E-05,-0.006428527
8.48E-05,-0.007682402
8.68E-05,-0.0077035
8.26E-05,-0.006249142
8.50E-05,-0.00625248
8.94E-05,-0.006237838
5.08E-05,-0.007472505
6.55E-05,-0.007484613
9.43E-05,-0.004859926
8.41E-05,-0.007672445
6.70E-05,-0.003001876
7.74E-05,-0.003005755
6.62E-05,-0.004315294
7.86E-05,-0.00295983
6.56E-05,-0.005743751
6.82E-05,-0.004322951
7.47E-05,-0.004485325
7.32E-05,-0.005871956
8.09E-05,-0.004560487
5.80E-05,-0.004137394
8.21E-05,-0.004570006
5.80E-05,-0.006260395
8.21E-05,-0.006105313
8.41E-05,-0.004626103
8.45E-05,-0.004653097
8.41E-05,-0.006159138
8.55E-05,-0.006195064
8.55E-05,-0.00465275
7.71E-05,-0.006218707
7.70E-05,-0.006215839
8.36E-05,-0.006217411
8.61E-05,-0.006222016
7.05E-05,-0.005800143
4.96E-05,-0.006392096
5.32E-05,-0.006357814
6.19E-05,-0.004001983
6.19E-05,-0.006208229
6.86E-05,-0.006196231
8.26E-05,-0.003974075
8.50E-05,-0.003974046
8.71E-05,-0.00619985
8.74E-05,-0.005069138
6.80E-05,-0.002877151
6.78E-05,-0.002848461
4.43E-05,-0.004827081
4.43E-05,-0.00599731
7.66E-05,-0.00291736
6.56E-05,-0.004265903
7.79E-05,-0.002873505
7.05E-05,-0.002119742
7.01E-05,-0.002083719
7.20E-05,-0.002039432
7.32E-05,-0.004356941
6.61E-05,-0.003933633
6.61E-05,-0.006200856
6.86E-05,-0.003922877
7.06E-05,-0.003904564
7.06E-05,-0.006186836
7.71E-05,-0.003946862
7.70E-05,-0.003942651
7.51E-05,-0.006181049
7.72E-05,-0.006183314
8.36E-05,-0.003922795
8.61E-05,-0.003926802
8.94E-05,-0.00394584
8.92E-05,-0.006195919
8.34E-05,-0.00511326
8.22E-05,-0.00510898
8.69E-05,-0.00506888
9.57E-05,-0.004922066
6.91E-05,-0.002800027
7.07E-05,-0.002791186
7.63E-05,-0.002232386
7.59E-05,-0.002219441
9.78E-05,-0.006155509
8.79E-05,-0.005019421
7.51E-05,-0.003885542
7.72E-05,-0.003877007
7.08E-05,-0.002283742
7.27E-05,-0.002227139
8.71E-05,-0.003887254
8.91E-05,-0.00387542
9.13E-05,-0.001924552
9.21E-05,-0.001936004
9.56E-05,-0.00191666
9.58E-05,-0.001918618
5.32E-05,-0.004296483
7.18E-05,-0.002194358
4.96E-05,-0.004410973
7.75E-05,-0.005199959
8.52E-05,-0.002969877
3.96E-05,-0.003629268
8.69E-05,-0.002920114
9.19E-05,-0.00281937
4.74E-05,-0.005689261
6.03E-05,-0.00736916
5.43E-05,-0.005566647
6.47E-05,-0.00731361
6.37E-05,-0.007609984
6.09E-05,-0.00547578
6.60E-05,-0.007579366
7.24E-05,-0.007246465
7.54E-05,-0.007225356
7.20E-05,-0.007534554
7.37E-05,-0.007481748
7.45E-05,-0.007494003
7.76E-05,-0.007459866
6.32E-05,-0.005578339
6.30E-05,-0.005573733
7.28E-05,-0.005428991
7.29E-05,-0.005431348
7.50E-05,-0.005366422
6.61E-05,-0.00728543
6.57E-05,-0.00757188
8.71E-05,-0.00868655
8.92E-05,-0.008667271
7.04E-05,-0.007505224
6.78E-05,-0.005314631
7.73E-05,-0.0071986
7.33E-05,-0.007476427
7.31E-05,-0.005234587
7.37E-05,-0.005237787
8.25E-05,-0.007360817
7.06E-05,-0.005405955
8.69E-05,-0.007265149
8.74E-05,-0.00726517
7.34E-05,-0.005355473
7.74E-05,-0.005309816
5.75E-05,-0.007328693
6.02E-05,-0.00732276
5.39E-05,-0.005470263
6.67E-05,-0.007273276
6.08E-05,-0.005393187
7.34E-05,-0.007217288
7.34E-05,-0.007217286
7.52E-05,-0.007198695
7.51E-05,-0.007199104
6.90E-05,-0.005268659
6.88E-05,-0.005268333
7.75E-05,-0.007391576
6.12E-05,-0.00392589
8.41E-05,-0.007106547
6.47E-05,-0.003879347
6.47E-05,-0.005433482
8.74E-05,-0.007069915
8.63E-05,-0.007076083
8.34E-05,-0.007309175
6.93E-05,-0.003841249
6.93E-05,-0.00539692
7.14E-05,-0.005347836
8.79E-05,-0.007224513
7.62E-05,-0.005304525
7.57E-05,-0.005302973
7.83E-05,-0.005254894
7.82E-05,-0.005254395
9.57E-05,-0.007119402
8.63E-05,-0.005150669
7.14E-05,-0.007234347
6.58E-05,-0.005314627
7.71E-05,-0.007184593
6.12E-05,-0.005466397
8.22E-05,-0.007310634
7.14E-05,-0.003784805
7.04E-05,-0.005347285
8.03E-05,-0.005207122
9.62E-05,-0.004984114
4.46E-05,-0.005565017
7.90E-05,-0.007165234
8.45E-05,-0.007097251
7.04E-05,-0.003778789
6.97E-05,-0.005348608
7.83E-05,-0.003685354
7.82E-05,-0.003685049
7.93E-05,-0.004680897
7.93E-05,-0.005210459
8.15E-05,-0.004628282
8.56E-05,-0.004586455
8.56E-05,-0.005110665
9.08E-05,-0.005048308
8.80E-05,-0.004530807
5.58E-05,-0.007609933
7.20E-05,-0.007615236
7.18E-05,-0.007606229
8.00E-05,-0.007662199
8.04E-05,-0.007677938
5.30E-05,-0.007591138
5.51E-05,-0.007550709
6.90E-05,-0.00755462
7.71E-05,-0.007621642
8.12E-05,-0.007653785
8.39E-05,-0.007691258
8.58E-05,-0.007707678
9.71E-05,-0.006489828
7.46E-05,-0.007595584
9.86E-05,-0.007770997
7.18E-05,-0.007405841
8.48E-05,-0.008813238
6.47E-05,-0.008898971
7.10E-05,-0.008880063
6.75E-05,-0.007376193
8.51E-05,-0.008744743
7.52E-05,-0.007291137
7.58E-05,-0.007305543
9.21E-05,-0.007079747
9.56E-05,-0.007043333
9.58E-05,-0.007044322
5.57E-05,-0.007427701
8.26E-05,-0.008763802
7.17E-05,-0.007297651
8.94E-05,-0.008693602
8.27E-05,-0.007185657
8.53E-05,-0.00714575
9.13E-05,-0.007074131
4.33E-05,-0.007536265
8.20E-05,-0.007178424
8.65E-05,-0.007101408
8.76E-05,-0.007106931
8.48E-05,-0.00903844
6.47E-05,-0.009200652
7.10E-05,-0.009159518
8.26E-05,-0.008966844
8.51E-05,-0.00894058
4.01E-05,-0.009236977
6.50E-05,-0.009072959
6.50E-05,-0.009072178
8.94E-05,-0.008866974
7.85E-05,-0.007474796
7.88E-05,-0.007479622
8.09E-05,-0.007418184
6.14E-05,-0.008341843
7.71E-05,-0.008985662
7.70E-05,-0.008982726
8.36E-05,-0.008909333
7.64E-05,-0.00816625
7.67E-05,-0.008174985
8.00E-05,-0.008173815
7.89E-05,-0.008137246
8.62E-05,-0.00888381
6.98E-05,-0.007580893
8.39E-05,-0.008063553
8.97E-05,-0.007272545
5.88E-05,-0.008307134
6.09E-05,-0.008309098
7.15E-05,-0.008210492
8.35E-05,-0.008054806
9.99E-05,-0.007804164
7.71E-05,-0.008092629
8.19E-05,-0.008024868
8.53E-05,-0.008005205
9.06E-05,-0.007929062
8.66E-05,-0.007036107
8.67E-05,-0.00701346
8.34E-05,-0.007876452
8.51E-05,-0.007993923
8.27E-05,-0.008724463
8.33E-05,-0.009218647
8.22E-05,-0.009574086
8.40E-05,-0.009747731
8.31E-05,-0.01005649
8.11E-05,-0.010746314
8.27E-05,-0.007750355
7.70E-05,-0.009658147
7.34E-05,-0.010052926
7.33E-05,-0.009939894
7.33E-05,-0.009941542
7.53E-05,-0.009666578
7.45E-05,-0.009743228
7.48E-05,-0.009716981
7.41E-05,-0.009775548
6.90E-05,-0.010334133
7.46E-05,-0.009639077
7.06E-05,-0.010082691
7.34E-05,-0.00960156
7.28E-05,-0.009634333
7.35E-05,-0.009445475
7.37E-05,-0.009434678
6.84E-05,-0.010046688
6.97E-05,-0.009608918
6.01E-05,-0.006851494
5.91E-05,-0.007067614
5.71E-05,-0.00744464
5.04E-05,-0.008324348
6.98E-05,-0.014636166
6.83E-05,-0.014836753
6.57E-05,-0.015177895
6.85E-05,-0.014056371
6.76E-05,-0.014162457
6.85E-05,-0.014054665
6.70E-05,-0.014052206
6.09E-05,-0.014815376
6.28E-05,-0.014418768
6.43E-05,-0.014091064
6.41E-05,-0.014099186
5.79E-05,-0.014734385
6.30E-05,-0.014150176
5.54E-05,-0.014978055
5.47E-05,-0.014736523
5.30E-05,-0.01484043
5.50E-05,-0.014407988
5.58E-05,-0.014362754
5.08E-05,-0.014942496
5.80E-05,-0.013503004
6.43E-05,-0.012573615
6.66E-05,-0.012280598
6.59E-05,-0.012275104
5.55E-05,-0.013380483
9.02E-05,-0.01191263
9.01E-05,-0.011016447
8.80E-05,-0.011018496
8.54E-05,-0.011106461
8.26E-05,-0.011216319
8.26E-05,-0.010899923
8.69E-05,-0.010016839
8.63E-05,-0.010098568
7.90E-05,-0.011731751
7.84E-05,-0.011809822
7.99E-05,-0.011282539
7.97E-05,-0.011302389
8.14E-05,-0.011063004
8.47E-05,-0.010317664
8.13E-05,-0.010790803
6.85E-05,-0.012393714
7.78E-05,-0.011558744
8.08E-05,-0.01086077
8.18E-05,-0.010470018
8.01E-05,-0.010713228
8.31E-05,-0.01030275
6.76E-05,-0.012524393
7.52E-05,-0.011583323
7.92E-05,-0.010816879
7.13E-05,-0.010519129
7.75E-05,-0.011048717
7.98E-05,-0.01052824
7.86E-05,-0.010684179
6.43E-05,-0.011950104
7.42E-05,-0.011470883
7.48E-05,-0.011397852
7.65E-05,-0.010958066
7.62E-05,-0.010996897
6.75E-05,-0.010665249
7.09E-05,-0.009882883
7.07E-05,-0.009660339
7.66E-05,-0.010753465
7.58E-05,-0.010862772
7.58E-05,-0.010857049
7.61E-05,-0.010823021
6.54E-05,-0.010733876
6.74E-05,-0.010181131
7.10E-05,-0.009430969
7.07E-05,-0.00948038
7.44E-05,-0.011034407
6.45E-05,-0.010883682
6.27E-05,-0.011186903
7.48E-05,-0.010783679
6.98E-05,-0.009451295
7.13E-05,-0.011355396
6.83E-05,-0.009671203
6.47E-05,-0.010395083
6.57E-05,-0.010068437
6.75E-05,-0.01158197
6.01E-05,-0.011130045
5.91E-05,-0.011068035
5.78E-05,-0.013497862
5.71E-05,-0.011022894
5.08E-05,-0.011766175
4.57E-05,-0.011077894
5.48E-05,-0.012846706
4.43E-05,-0.011179098
5.58E-05,-0.012444481
5.30E-05,-0.012617818
5.50E-05,-0.012341014
5.08E-05,-0.012211855
6.31E-05,-0.010816469
6.55E-05,-0.010641727
5.31E-05,-0.011682696
6.20E-05,-0.010651762
4.95E-05,-0.011842112
4.33E-05,-0.009852043
6.98E-05,-0.00459763
7.20E-05,-0.004593939
5.75E-05,-0.004552281
6.02E-05,-0.004553895
7.37E-05,-0.00459556
7.33E-05,-0.004601839
7.04E-05,-0.00462334
7.75E-05,-0.004584458
8.23E-05,-0.004550329
6.36E-05,-0.004639441
6.57E-05,-0.004640901
6.60E-05,-0.004632823
7.38E-05,-0.004626556
4.33E-05,-0.006600645
6.78E-05,-0.006552025
5.84E-05,-0.006682735
6.09E-05,-0.006640342
6.90E-05,-0.006560544
6.88E-05,-0.006569988
7.86E-05,-0.006418224
8.07E-05,-0.006391202
6.09E-05,-0.004736004
6.58E-05,-0.006632078
8.07E-05,-0.004598614
6.90E-05,-0.0047106
6.88E-05,-0.004718848
7.27E-05,-0.006527596
7.24E-05,-0.006539637
5.84E-05,-0.004764694
6.08E-05,-0.006732797
6.12E-05,-0.006682503
6.47E-05,-0.006599363
7.39E-05,-0.006531215
6.97E-05,-0.006522233
7.27E-05,-0.004694948
7.24E-05,-0.004705864
7.39E-05,-0.004703976
7.84E-05,-0.006453235
8.12E-05,-0.006402222
8.03E-05,-0.006424665
8.12E-05,-0.00461097
6.97E-05,-0.004125165
8.67E-05,-0.006304914
8.67E-05,-0.004537322
8.91E-05,-0.006265392
9.56E-05,-0.006155498
5.43E-05,-0.006838053
6.58E-05,-0.004765013
6.29E-05,-0.004226409
7.84E-05,-0.004647863
6.52E-05,-0.004200455
8.03E-05,-0.004628782
6.87E-05,-0.00414571
8.91E-05,-0.004506214
9.56E-05,-0.004424571
9.62E-05,-0.006145983
9.62E-05,-0.004419562
8.69E-05,-0.008065116
8.73E-05,-0.007999301
8.66E-05,-0.007561232
8.31E-05,-0.007561066
8.43E-05,-0.007404447
8.26E-05,-0.007110012
8.30E-05,-0.007073734
8.32E-05,-0.008103956
8.31E-05,-0.007325983
8.29E-05,-0.008061306
8.36E-05,-0.008676127
8.11E-05,-0.007776789
8.21E-05,-0.009083913
8.25E-05,-0.008967213
8.37E-05,-0.011175217
8.38E-05,-0.011144753
8.47E-05,-0.013736421
8.19E-05,-0.01362499
8.18E-05,-0.013070448
8.20E-05,-0.013036471
8.15E-05,-0.013127993
8.01E-05,-0.013987631
7.83E-05,-0.014333152
7.99E-05,-0.013428509
7.75E-05,-0.013868844
7.67E-05,-0.013438672
7.66E-05,-0.013443002
7.55E-05,-0.013616072
7.90E-05,-0.012122788
7.40E-05,-0.013838842
7.44E-05,-0.013239804
7.42E-05,-0.013283895
7.62E-05,-0.012102494
6.85E-05,-0.014467543
6.83E-05,-0.014522908
6.93E-05,-0.01431105
6.83E-05,-0.014525629
7.10E-05,-0.013704375
7.16E-05,-0.013628974
7.44E-05,-0.012345436
7.21E-05,-0.013074285
7.08E-05,-0.013254142
7.30E-05,-0.012529444
6.55E-05,-0.014277503
6.31E-05,-0.014688586
6.64E-05,-0.013364848
6.85E-05,-0.013546937
6.83E-05,-0.013581567
6.82E-05,-0.013583199
6.92E-05,-0.013456802
6.05E-05,-0.013660025
6.44E-05,-0.012421182
6.55E-05,-0.013541779
6.95E-05,-0.012617033
7.00E-05,-0.012555654
6.28E-05,-0.012190315
6.92E-05,-0.012673881
6.90E-05,-0.012691519
5.55E-05,-0.013931364
6.31E-05,-0.01389141
5.90E-05,-0.012890242
6.85E-05,-0.012459247
6.64E-05,-0.013071055
6.76E-05,-0.012575023
5.51E-05,-0.013520541
6.44E-05,-0.012613818
6.05E-05,-0.013422209
5.26E-05,-0.012420805
8.64E-05,-0.009285738
9.09E-05,-0.010843574
8.97E-05,-0.010473917
8.66E-05,-0.009865706
8.67E-05,-0.009842218
4.00E-05,-0.005959431
5.51E-05,-0.0138087
5.04E-05,-0.012566429
4.75E-05,-0.014021385
4.00E-05,-0.012808853
8.25E-05,-0.008202927
8.31E-05,-0.00928097
8.08E-05,-0.009026713
8.27E-05,-0.008755522
8.05E-05,-0.008465112
7.68E-05,-0.008786349
7.69E-05,-0.008779547
7.88E-05,-0.008619992
7.53E-05,-0.008238164
7.53E-05,-0.007656705
7.63E-05,-0.007130899
7.48E-05,-0.007199352
7.39E-05,-0.006807889
7.40E-05,-0.006802613
7.89E-05,-0.006838892
6.05E-05,-0.00661883
7.84E-05,-0.007612979
7.83E-05,-0.00761395
5.55E-05,-0.00718658
7.93E-05,-0.009035562
5.51E-05,-0.007288942
8.02E-05,-0.010653192
4.75E-05,-0.008891494
7.93E-05,-0.010940689
7.98E-05,-0.010759826
7.86E-05,-0.010151034
7.82E-05,-0.01031105
7.27E-05,-0.010831981
7.29E-05,-0.010802703
7.26E-05,-0.010836833
7.09E-05,-0.011044629
7.16E-05,-0.010828305
7.20E-05,-0.010776137
7.07E-05,-0.01094675
6.54E-05,-0.011747179
6.74E-05,-0.011369273
7.09E-05,-0.010835157
7.06E-05,-0.010874572
6.98E-05,-0.010896054
6.83E-05,-0.011055701
6.04E-05,-0.010458258
6.09E-05,-0.010377388
5.88E-05,-0.010687262
6.47E-05,-0.011592041
6.57E-05,-0.01135064
5.91E-05,-0.012106227
6.85E-05,-0.010671706
6.85E-05,-0.010670391
6.76E-05,-0.010756311
5.79E-05,-0.010465154
5.54E-05,-0.010809968
6.70E-05,-0.010716197
5.47E-05,-0.010787582
6.09E-05,-0.011313528
6.28E-05,-0.011028153
5.30E-05,-0.01102458
5.58E-05,-0.010527622
5.50E-05,-0.010609225
6.04E-05,-0.011340046
6.43E-05,-0.010771504
6.41E-05,-0.010778545
5.07E-05,-0.011283436
5.71E-05,-0.011706331
5.88E-05,-0.011418594
6.30E-05,-0.010829598
5.80E-05,-0.010381116
5.55E-05,-0.010247063
8.92E-05,-0.015512864
9.27E-05,-0.014816179
7.49E-05,-0.014212055
7.64E-05,-0.01404476
7.41E-05,-0.014293434
7.64E-05,-0.013874319
7.59E-05,-0.013922964
7.38E-05,-0.01416281
7.63E-05,-0.013735476
8.19E-05,-0.016099972
7.81E-05,-0.016543339
7.71E-05,-0.016630708
7.73E-05,-0.016613377
7.46E-05,-0.016830087
7.47E-05,-0.016825238
7.85E-05,-0.016350376
7.78E-05,-0.016236127
